referencia,pc1,pc2,lat,lon,area_m2,municipio,uso,tipo_via,nombre_via,numero,direccion,es_residencial,es_asr,error_dnprc
40178A01405047,40178A0,1405047,40.790905,-4.243761,4327.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5047 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405048,40178A0,1405048,40.791265,-4.243783,2985.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5048 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405049,40178A0,1405049,40.790964,-4.240987,7884.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5049 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405050,40178A0,1405050,40.791547,-4.243801,2714.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5050 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405051,40178A0,1405051,40.791614,-4.242403,7572.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5051 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405052,40178A0,1405052,40.791134,-4.241894,5075.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5052 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405053,40178A0,1405053,40.790632,-4.241649,1976.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5053 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405054,40178A0,1405054,40.790573,-4.24208,1799.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5054 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405057,40178A0,1405057,40.790513,-4.2393,12018.0,OTERO DE HERREROS,Deportivo,,,,Polígono 14 Parcela 5057 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405059,40178A0,1405059,40.791612,-4.240545,5555.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5059 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405072,40178A0,1405072,40.791512,-4.238757,5890.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5072 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01405076,40178A0,1405076,40.789443,-4.241925,2989.0,OTERO DE HERREROS,Agrario,,,,Polígono 14 Parcela 5076 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505001,40178A0,1505001,40.794871,-4.229308,4173.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5001 NAVANDRINAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505002,40178A0,1505002,40.794127,-4.228176,2441.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5002 EL GUIJO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505003,40178A0,1505003,40.792789,-4.22713,3381.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5003 NAVANDRINAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505004,40178A0,1505004,40.794395,-4.227598,41207.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5004 NAVANDRINAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505005,40178A0,1505005,40.795656,-4.226692,31180.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5005 EL REGUERO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505006,40178A0,1505006,40.796854,-4.22705,13640.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5006 HONTANARES. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505007,40178A0,1505007,40.796502,-4.225603,10886.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5007 HONTANARES. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505008,40178A0,1505008,40.797012,-4.224878,7508.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5008 HONTANARES. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505009,40178A0,1505009,40.797441,-4.22133,11313.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5009 EL GUIJAR. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505010,40178A0,1505010,40.796734,-4.220642,11312.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5010 EL GUIJAR. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505012,40178A0,1505012,40.795223,-4.222768,108195.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5012 EL GUIJAR. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505013,40178A0,1505013,40.794035,-4.225052,39979.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5013 EL GUIJAR. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505014,40178A0,1505014,40.793051,-4.225463,2884.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5014 EL GUIJAR. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505015,40178A0,1505015,40.792372,-4.224861,20855.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5015 EL GUIJAR. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505016,40178A0,1505016,40.793352,-4.223053,16353.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5016 QUEMADO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505017,40178A0,1505017,40.794778,-4.218973,8295.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5017 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505018,40178A0,1505018,40.794178,-4.219205,4247.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5018 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505019,40178A0,1505019,40.793793,-4.219286,2212.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5019 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505020,40178A0,1505020,40.793537,-4.219381,1442.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5020 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505021,40178A0,1505021,40.793046,-4.221133,20180.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5021 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505024,40178A0,1505024,40.792481,-4.218506,7313.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5024 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505025,40178A0,1505025,40.79304,-4.218517,6905.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5025 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505026,40178A0,1505026,40.793892,-4.218336,9156.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5026 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505027,40178A0,1505027,40.793472,-4.217826,3371.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5027 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505028,40178A0,1505028,40.793089,-4.217335,4553.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5028 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505029,40178A0,1505029,40.792604,-4.217607,3793.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5029 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505030,40178A0,1505030,40.792045,-4.21764,643.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5030 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505031,40178A0,1505031,40.791427,-4.218178,3132.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5031 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505032,40178A0,1505032,40.791587,-4.21908,4605.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5032 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505033,40178A0,1505033,40.791392,-4.216242,10089.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5033 PEJA. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505034,40178A0,1505034,40.7906,-4.216405,7662.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5034 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505035,40178A0,1505035,40.790122,-4.216787,5835.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5035 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505036,40178A0,1505036,40.789761,-4.215094,3363.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5036 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505037,40178A0,1505037,40.789658,-4.216865,6610.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5037 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505038,40178A0,1505038,40.789205,-4.214745,4658.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5038 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505039,40178A0,1505039,40.789161,-4.216751,5441.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5039 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505040,40178A0,1505040,40.788661,-4.214426,6101.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5040 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505041,40178A0,1505041,40.787983,-4.214089,9963.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5041 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505042,40178A0,1505042,40.787018,-4.213597,12427.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5042 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505053,40178A0,1505053,40.78724,-4.218701,31411.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5053 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505054,40178A0,1505054,40.78816,-4.218486,5595.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5054 PEDAZO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505056,40178A0,1505056,40.790229,-4.219888,10052.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5056 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505057,40178A0,1505057,40.790656,-4.221258,27684.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5057 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505058,40178A0,1505058,40.791523,-4.220792,5026.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5058 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505059,40178A0,1505059,40.788662,-4.219869,4583.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5059 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505060,40178A0,1505060,40.789369,-4.219497,9547.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5060 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505061,40178A0,1505061,40.78918,-4.220267,3417.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5061 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505062,40178A0,1505062,40.789194,-4.220563,4212.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5062 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505063,40178A0,1505063,40.788807,-4.221299,6862.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5063 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505064,40178A0,1505064,40.788261,-4.220717,6196.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5064 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505065,40178A0,1505065,40.789175,-4.221712,8251.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5065 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505066,40178A0,1505066,40.789309,-4.222229,5896.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5066 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505067,40178A0,1505067,40.789814,-4.222797,7306.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5067 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505068,40178A0,1505068,40.789158,-4.223222,7447.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5068 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505069,40178A0,1505069,40.787879,-4.221111,4809.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5069 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505070,40178A0,1505070,40.787655,-4.221895,8029.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5070 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505071,40178A0,1505071,40.78706,-4.222084,8964.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5071 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505072,40178A0,1505072,40.786792,-4.222908,11724.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5072 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505073,40178A0,1505073,40.788183,-4.222692,8271.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5073 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505074,40178A0,1505074,40.788181,-4.223317,5350.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5074 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505075,40178A0,1505075,40.788118,-4.223781,5571.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5075 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505076,40178A0,1505076,40.788118,-4.224161,4178.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5076 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505077,40178A0,1505077,40.786849,-4.223654,6419.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5077 CARRASCAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505078,40178A0,1505078,40.786678,-4.224242,6475.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5078 CARRASCAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505079,40178A0,1505079,40.786805,-4.22462,4854.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5079 CARRASCAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505080,40178A0,1505080,40.786681,-4.225049,4546.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5080 CARRASCAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505081,40178A0,1505081,40.786606,-4.225495,4240.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5081 CARRASCAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505082,40178A0,1505082,40.786729,-4.226389,7245.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5082 CARRASCAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505083,40178A0,1505083,40.789552,-4.2238,7048.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5083 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505084,40178A0,1505084,40.787973,-4.224669,8297.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5084 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505085,40178A0,1505085,40.787919,-4.225192,7632.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5085 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505086,40178A0,1505086,40.789556,-4.224287,6594.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5086 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505087,40178A0,1505087,40.787886,-4.225646,7156.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5087 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505088,40178A0,1505088,40.789591,-4.224751,6956.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5088 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505089,40178A0,1505089,40.78798,-4.226012,7932.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5089 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505090,40178A0,1505090,40.789669,-4.225198,6401.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5090 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505091,40178A0,1505091,40.788006,-4.226435,7865.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5091 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505092,40178A0,1505092,40.789768,-4.225603,5772.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5092 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505093,40178A0,1505093,40.788165,-4.226953,4800.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5093 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505094,40178A0,1505094,40.788286,-4.227228,7477.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5094 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505095,40178A0,1505095,40.789808,-4.225981,4204.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5095 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505096,40178A0,1505096,40.788511,-4.227496,6623.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5096 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505097,40178A0,1505097,40.788662,-4.227817,5959.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5097 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505098,40178A0,1505098,40.789877,-4.226639,5891.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5098 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505099,40178A0,1505099,40.791337,-4.228119,35692.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5099 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505100,40178A0,1505100,40.791686,-4.226622,20398.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5100 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505101,40178A0,1505101,40.791342,-4.225987,5345.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5101 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505102,40178A0,1505102,40.791251,-4.225646,5733.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5102 CAÑADA. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505103,40178A0,1505103,40.791153,-4.225278,5504.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5103 CAÑADA. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505104,40178A0,1505104,40.791082,-4.224867,5516.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5104 FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505105,40178A0,1505105,40.791033,-4.223762,22462.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5105 FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505106,40178A0,1505106,40.791095,-4.222535,10670.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5106 FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505107,40178A0,1505107,40.789336,-4.221164,3766.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5107 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505108,40178A0,1505108,40.796281,-4.217362,72293.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5108 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505112,40178A0,1505112,40.797484,-4.219551,3096.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5112 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505123,40178A0,1505123,40.798417,-4.219345,18030.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5123 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505124,40178A0,1505124,40.800147,-4.217884,43180.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5124 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505125,40178A0,1505125,40.801297,-4.216443,23983.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5125 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505126,40178A0,1505126,40.799833,-4.220944,5098.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5126 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505127,40178A0,1505127,40.800216,-4.22089,2737.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5127 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505128,40178A0,1505128,40.801244,-4.219645,27663.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5128 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505129,40178A0,1505129,40.801384,-4.2204,5868.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5129 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505130,40178A0,1505130,40.801516,-4.220584,6499.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5130 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505131,40178A0,1505131,40.801678,-4.220768,7091.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5131 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505132,40178A0,1505132,40.802008,-4.220877,9248.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5132 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505138,40178A0,1505138,40.793258,-4.227784,2526.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5138 EL GUIJO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505139,40178A0,1505139,40.79269,-4.223679,15087.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5139 EL GUIJAR. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505140,40178A0,1505140,40.791758,-4.217962,2983.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5140 MEADERO DE LOS MACHOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505141,40178A0,1505141,40.788051,-4.226764,4792.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5141 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505142,40178A0,1505142,40.789877,-4.226236,3166.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5142 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505143,40178A0,1505143,40.789508,-4.227552,13269.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5143 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505144,40178A0,1505144,40.78979,-4.228561,23600.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5144 LOMO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505145,40178A0,1505145,40.800035,-4.21231,32718.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5145 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505146,40178A0,1505146,40.801391,-4.218036,5884.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5146 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505147,40178A0,1505147,40.795094,-4.216948,23597.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5147 COTEZUELO. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01505148,40178A0,1505148,40.791626,-4.221441,7480.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 5148 LA FUENTE. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01509001,40178A0,1509001,40.804946,-4.22366,4435.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 9001 VARIOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01509002,40178A0,1509002,40.794346,-4.216612,48042.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 9002 CAÑADA REAL SORIANA OCCIDENTAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01509005,40178A0,1509005,40.787817,-4.228308,2037.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 9005 VARIOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01509006,40178A0,1509006,40.795043,-4.22993,24136.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 9006 VARIOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01509007,40178A0,1509007,40.801157,-4.221927,24123.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 9007 VARIOS. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01509018,40178A0,1509018,40.795324,-4.218567,23958.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 9018 CAÑADA REAL SORIANA OCCIDENTAL. OTERO DE HERREROS (SEGOVIA),False,False,
40178A01509019,40178A0,1509019,40.785575,-4.223327,84347.0,OTERO DE HERREROS,Agrario,,,,Polígono 15 Parcela 9019 CAÑADA REAL SORIANA OCCIDENTAL. OTERO DE HERREROS (SEGOVIA),False,False,
